Unnamed: 0,ICC12,ICC23,ICC13,ICC123
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_DifferenceVariance,0.9939528096975332,0.969128766423657,0.9616732719968396,0.983532065240078
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Id,0.9927088930388064,0.9802499217600448,0.9751046022443756,0.9885674598333916
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Idm,0.9927153869254798,0.9799639983111584,0.9746989406887084,0.9884187830856797
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Idmn,0.99132741148842,0.9236986403285696,0.9114082135303136,0.9630232667878992
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Idn,0.9859210571709104,0.9375619159941516,0.91982317846751,0.9663347163518752
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Imc1,0.9930687322180544,0.930868980731404,0.927789537611658,0.9659468172906148
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Imc2,0.9825188383606596,0.8894267178243415,0.8834797750238054,0.9423460631031813
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_InverseVariance,0.9926518007090224,0.981361983673023,0.9766568338353688,0.9891331712709084
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_JointAverage,0.9998084048096482,0.9073666667567526,0.9069769049723958,0.9605460729761612
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_JointEnergy,0.9924699841593232,0.9748576688353344,0.9717420030817148,0.9864324647642172
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_JointEntropy,0.9914043017978732,0.8485108856039991,0.8393398127472274,0.9217588458075026
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_MaximumProbability,0.9944705035994766,0.9969391351928168,0.992777295472945,0.9964420433596975
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_SumEntropy,0.987684148895538,0.8325408199603666,0.8255261969518668,0.9118103542159804
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_SumSquares,0.9900081443484392,0.8225150960824775,0.813630448751072,0.9072218024302792
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.9638173214647642,0.7659295539776648,0.7513704815529729,0.8804244030404241
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceNonUniformity,0.999896221360412,0.9998333851716856,0.9997863146949793,0.999892436595332
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9907454039913904,0.9531088865072408,0.9485689754118468,0.9758284476899051
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.9877853878620771,0.9725186101956872,0.9691556592006076,0.984033807891338
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_GrayLevelNonUniformity,0.9997575665705342,0.9997505231996634,0.9996548910234676,0.9998140324459815
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_GrayLevelVariance,0.9868952909836064,0.8499735711725279,0.8364308022512121,0.9197139597570324
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_HighGrayLevelEmphasis,0.99967793744432,0.9008856540157826,0.9008445835117868,0.9578995675393276
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,0.986882105438336,0.9864434306010528,0.9734733574678744,0.988248973314764
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9988286336776006,0.9063509146183396,0.9049187592201534,0.9594926553058448
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9991532203469464,0.9316337698993808,0.9276230365742536,0.9692561632547286
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9999155693755968,0.9191947705260356,0.918641748234446,0.9654400012460714
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,0.9395707084850956,0.8255808444628076,0.8237364780366081,0.9011191846307824
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9733809927932148,0.8886415788983001,0.8717965525515281,0.943180537081632
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.9969389066974886,0.8742926947144833,0.8791579956146464,0.9440158976278488
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,0.9999136455597842,0.9999054101935548,0.9998228955139185,0.9999204595968804
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9811658525745818,0.8667799614236047,0.8424785490831052,0.9241353191151328
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_GrayLevelVariance,0.9873991721844216,0.8743750209107056,0.8568844844537616,0.9310501600092156
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.9995993735972414,0.8993720476938537,0.8992554850521514,0.9574933331551572
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,0.9876090048756624,0.9859455195699554,0.9767845728913044,0.9889301886191924
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9985993591033021,0.9101592123349808,0.9077757538326984,0.9604591739181446
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9976892862842772,0.921759512336009,0.9135891926646368,0.963904054546999
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9997474950606358,0.9038679457155552,0.9044505688957022,0.95958906140445
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.982796850039605,0.9516120152665792,0.9300810194628304,0.970562335194842
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformity,0.9998915419486024,0.9997462776501466,0.9996655365588888,0.9998454824644948
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9845297156556122,0.952035494940765,0.9324457861308088,0.9717956370292
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunPercentage,0.9839675596531328,0.981863193381362,0.9689498065332028,0.9855342989840172
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunVariance,0.9821548326134704,0.9876346528702872,0.9644789790071584,0.9853895245447228
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunEmphasis,0.9715888645056616,0.9173635261232088,0.9193010169730114,0.9562306731925212
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.9978297139440648,0.9029349818040348,0.9007841179374192,0.9584426806942128
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9979715470725308,0.8809964183411289,0.8837240866138637,0.950090416485731
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,0.9903004582106864,0.9944064673561224,0.9897757826757874,0.9943291084160184
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.9829269639011506,0.9339835030321876,0.9238880757222028,0.9645745812093548
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,0.9889155806405582,0.9653611952374088,0.9660749431082442,0.982111468994006
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.9922559421007048,0.9086282142688901,0.8968365592483921,0.9566908887639338
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,0.9995859022185404,0.9978196444727472,0.9983708277363256,0.9990584598388462
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9995700943450699,0.9955466188331402,0.9962859964470772,0.998084932234646
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9995186111315216,0.9670609988397216,0.9674811640715808,0.985705442182982
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9895441063591996,0.8572198843352766,0.8432028608361067,0.9340140345475462
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.9399404206796296,0.9609072006756224,0.9627112884678114,0.9687479513337368
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.8823440244926377,0.923810150820394,0.8746426926398257,0.9271847553129362
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,0.942831357897981,0.752470396604522,0.7209457028463858,0.8742912405948937
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.8435908126233564,0.764522915289876,0.6306702668038229,0.8263734162373952
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9883754676815868,0.8717322306490295,0.8589030223915441,0.9386502072460178
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.9813532229299966,0.9741268068783508,0.955889520277338,0.9804194391186336
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZonePercentage,0.9724007010349818,0.9786780046199554,0.9656076035685458,0.9810921720848996
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZoneVariance,0.9997000366496042,0.9982139648994052,0.998580856353964,0.9992188285220452
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_10Percentile,0.9986654424129404,0.9947975452924676,0.9920525638745616,0.9967525342967168
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_90Percentile,0.9984253523672356,0.9941128019784288,0.9916014775907098,0.9965281714520988
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Energy,0.9997460909438344,0.9996868071472608,0.9995957966771276,0.9997842268381304
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Entropy,0.9990109121840942,0.9895414850866044,0.987593249063986,0.9946619196479806
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_InterquartileRange,0.9980418876978198,0.9621384589880342,0.958633188287868,0.9808469319910799
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.9998785060468852,0.9230937611098456,0.9262503390278324,0.9651040341850898
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Maximum,0.9379454110186372,0.9004857448187614,0.8182920130861097,0.9197378459860158
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Mean,0.9994719588603156,0.9931093664080912,0.9921706715414824,0.996579689072606
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9989671073780824,0.9891915781773072,0.9869863141237716,0.9943551227614672
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Median,0.9991949215988216,0.991795258364997,0.991156919931978,0.9960107966443038
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Minimum,0.9986850049957808,0.8960048910353337,0.8942617800387375,0.9510975828647305
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Range,0.9841377785528572,0.8844521876571401,0.8523054716904236,0.9347079735334128
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9985842409696876,0.985622766012053,0.9831130631907232,0.9924634638146012
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,0.999472566392746,0.9931929209603924,0.9922546082555092,0.9966178930429432
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Skewness,0.9990719736602172,0.9086186545605388,0.9160264649818558,0.9585940983879022
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_TotalEnergy,0.9997749843105994,0.9997005693637812,0.9996694207950042,0.9998100370189282
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Uniformity,0.999154122445848,0.9935274738042986,0.9926083590713841,0.996726605923978
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Variance,0.9987217730428086,0.9727088957364348,0.9678609358018808,0.9861238914376544
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.9999853336154338,0.9285533639029714,0.9281622943991396,0.9669733911643154
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.9985283893950071,0.7471062261895309,0.7399654215230136,0.8720017914312648
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterShade,0.9979461061216872,0.7029498809556848,0.7004197457665351,0.8553913452750037
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterTendency,0.9984036084964392,0.9703595661264858,0.9667633132624148,0.9852112335026642
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Contrast,0.9975685214387888,0.9910829532269508,0.9897276668388486,0.995245349869972
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Correlation,0.9995245669360108,0.9902802111268708,0.9906291891567918,0.9956562971885066
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceAverage,0.9977377659031452,0.9924261065507544,0.991409487063116,0.9959448222493286
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceEntropy,0.9974153339070259,0.9898694244454938,0.9901546559959165,0.995054273514087
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceVariance,0.9975165180240301,0.9898218028899954,0.9891766352015278,0.9948482037692384
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Id,0.9977858463448059,0.9927973793007346,0.9918835647574412,0.9961403489619196
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idm,0.9977671071339316,0.9926534360848636,0.9916991059327536,0.9960643838715046
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idmn,0.9967574655843336,0.9512521227659296,0.9460160786484284,0.9761000798939008
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idn,0.9968955878268806,0.9755033546750982,0.9728869914954104,0.9878235933948444
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Imc1,0.999181232459867,0.9871975500268884,0.9870171887067188,0.9940094370976754
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Imc2,0.9994661672439004,0.9931339676289772,0.993152315586054,0.9968167706091456
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_InverseVariance,0.9978550510074372,0.9933192604777594,0.9925615015996492,0.9964179508405636
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointAverage,0.9999637501800576,0.92269499395066,0.9221204350605984,0.963962877986953
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointEnergy,0.999311713098899,0.9943714633058705,0.9941335357539568,0.9973064330035828
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointEntropy,0.998870977077662,0.9909794019699136,0.9898632149641948,0.9954905823501304
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_MaximumProbability,0.9988478378708984,0.9929719445936066,0.9914658535935924,0.9962981212841115
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_SumEntropy,0.9989989069680144,0.9905252835558662,0.9896300721920672,0.9953533488785232
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_SumSquares,0.9983372603065588,0.9723242499459654,0.968547114894586,0.9861258862948136
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.9968915673189784,0.9911601361902378,0.9887960086262172,0.9948121391333824
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.9996419058664636,0.9997868178438986,0.999605320357944,0.9997853500561604
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9916756416942047,0.9964320372599668,0.991640962489584,0.9955601948385104
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.9911400458322392,0.9674500779717023,0.9658268463227438,0.9832498186216768
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.9997553472488636,0.999837174154391,0.9997165738853052,0.9998464861037936
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.9983569746084832,0.9704370935798006,0.9651344189420821,0.9848928460147252
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.9999840236339494,0.92876736177284,0.9280635899197216,0.966996721089154
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.9958851029149628,0.9934152837191144,0.9915251212778822,0.9957650026652264
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9999758438141876,0.9312996963951952,0.9305042050810232,0.9681863663264559
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9995228986018041,0.9591097510730252,0.9593775183983856,0.9807586045193812
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9997255847869948,0.9772179557185509,0.9762595477118768,0.9892350356856432
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.9941702143587582,0.8944835288808237,0.8900962935530754,0.9563989165669043
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9986168459658374,0.9034380328590969,0.8974934173801453,0.95591962021675
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.9922935658257336,0.9831846040880762,0.9823930274016662,0.9906200205996328
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformity,0.9997578885069456,0.9996609766206384,0.999653375724085,0.9997938273976964
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9978610688815024,0.9764417786625648,0.9674381459537246,0.9870955666702492
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelVariance,0.9974797347088412,0.8562742900750901,0.8377941563767768,0.928417637567538
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.9998725662054152,0.9377803144701397,0.9362228296339006,0.9710308859174248
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.9884555924841182,0.9964487372972916,0.9892851237467852,0.9942858837540988
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9996221562156256,0.9617778793709616,0.960333422672438,0.9823300584939056
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9908016285511084,0.961360981812312,0.957272954746183,0.9791356350609994
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9997853379451744,0.9877690140352776,0.98676273372112,0.9942184636556538
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.9991281806808788,0.9910373479589062,0.9886198763510096,0.9953444774661252
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,0.999686979790606,0.999130130336917,0.9989617158054412,0.999507247598976
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.997638291881576,0.9883364308389352,0.9881119328465532,0.9942920097506686
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunPercentage,0.9954611009195898,0.9901333586360276,0.9885844154972444,0.9943240389229556
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunVariance,0.9908531590431237,0.9985974718611386,0.9875431474051968,0.9949627912187065
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,0.99499005490161,0.9714967506953878,0.9670805699752912,0.98537771140199
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.9967882258535704,0.926183563198856,0.9217571002325043,0.964037432777261
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9980095126637052,0.9758346102912724,0.973734333163382,0.9887047616947204
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.9715953295758792,0.983993770172188,0.9831185466104676,0.986283802044455
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.978671583297406,0.914790388747912,0.9408443781220096,0.9628384852304046
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,0.9909905550656012,0.8090059389391361,0.8301828709813942,0.9102332074372737
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.99648784779156,0.9512337407118094,0.9427866662476251,0.97498215319267
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,0.9863524185555316,0.9965083104491604,0.9919649517190992,0.9944213401480472
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9984770581676068,0.9984917010912316,0.9985139134017716,0.9989956391281709
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9754161038262398,0.9932393955586176,0.9828177598916592,0.9892446912298324
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9717894799853984,0.9578077132498464,0.9706132160641782,0.9777371798203864
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.9224869744895692,0.9164860111138896,0.8945683671198492,0.9393744141407901
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9965350748274541,0.9154318743225645,0.9133818708769186,0.9658303944639816
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.9501258258396341,0.7855139669492927,0.7545125505923542,0.8894097474338919
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.9815636108073236,0.904000985408554,0.8953942961511878,0.9524810243863732
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.8867696527942945,0.8768072609460382,0.7590287933685022,0.8893936213134621
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.9949640793542752,0.9814403412492644,0.9760905486899284,0.9897638761310616
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.9932690507622426,0.9517079647151536,0.9471308268687524,0.977543479519832
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZoneVariance,0.9887595373898632,0.9977164611258844,0.992723615803814,0.9953880005694856
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_10Percentile,0.999823089145228,0.9991137571061932,0.9988572333609854,0.9995079260214492
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_90Percentile,0.999218733767408,0.9993725012904482,0.9992569109889364,0.9995215529485024
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Energy,0.9997430489813892,0.9996844735982328,0.999593898958844,0.9997826092748237
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Entropy,0.9986547648770724,0.996520322289836,0.9936790221356328,0.9975191889232544
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_InterquartileRange,0.9989711454058822,0.9977489601697233,0.9972923708105952,0.9986670550188328
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.9990182487452836,0.9991750405122624,0.9969279876552376,0.9989136287600026
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Maximum,0.9718752925498604,0.983523483336284,0.9501557444530596,0.9788135889038329
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Mean,0.999661666125768,0.9989905082908584,0.9986133928067664,0.9993923656073844
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9995683406277388,0.9962742888103794,0.995105594428152,0.9979916450941548
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Median,0.9994493624959432,0.998372942654991,0.9973331867609352,0.9989177458096916
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Minimum,0.9998152646917556,0.996752730205917,0.996581834182342,0.9984659965974491
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Range,0.9941904170220904,0.9930329321804032,0.984582778167502,0.9936951321645359
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.999146881495898,0.9992319005666872,0.9985299140623058,0.9993135974534494
