,ICC23
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Correlation,0.916520578986977
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_DifferenceAverage,0.9795268731195561
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_DifferenceEntropy,0.9688585146867388
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_DifferenceVariance,0.969128766423657
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Id,0.9802499217600447
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Idm,0.9799639983111583
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Idmn,0.9236986403285697
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Idn,0.9375619159941516
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Imc1,0.9308689807314041
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Imc2,0.8894267178243415
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_InverseVariance,0.981361983673023
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_JointAverage,0.9073666667567526
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_JointEnergy,0.9748576688353345
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_JointEntropy,0.8485108856039991
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_MaximumProbability,0.9969391351928167
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_SumEntropy,0.8325408199603666
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_SumSquares,0.8225150960824775
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.7659295539776648
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceNonUniformity,0.9998333851716856
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9531088865072409
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.9725186101956873
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_GrayLevelNonUniformity,0.9997505231996634
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_GrayLevelVariance,0.8499735711725279
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_HighGrayLevelEmphasis,0.9008856540157826
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,0.9864434306010527
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9063509146183397
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9316337698993807
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9191947705260356
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,0.8255808444628076
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8886415788983
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.8742926947144833
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,0.9999054101935547
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.8667799614236047
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_GrayLevelVariance,0.8743750209107056
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.8993720476938537
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,0.9859455195699554
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9101592123349808
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.921759512336009
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9038679457155552
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.9516120152665792
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformity,0.9997462776501466
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.952035494940765
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunPercentage,0.9818631933813619
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunVariance,0.9876346528702873
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunEmphasis,0.9173635261232089
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.9029349818040348
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.8809964183411289
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,0.9944064673561224
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.9339835030321875
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,0.9653611952374088
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.90862821426889
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,0.9978196444727472
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9955466188331402
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9670609988397217
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.8572198843352766
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.9609072006756223
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9238101508203941
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,0.752470396604522
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.764522915289876
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.8717322306490295
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.9741268068783508
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZonePercentage,0.9786780046199554
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZoneVariance,0.9982139648994053
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_10Percentile,0.9947975452924676
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_90Percentile,0.9941128019784288
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Energy,0.9996868071472607
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Entropy,0.9895414850866043
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_InterquartileRange,0.9621384589880342
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.9230937611098455
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Maximum,0.9004857448187614
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Mean,0.9931093664080912
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9891915781773073
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Median,0.991795258364997
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Minimum,0.8960048910353337
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Range,0.88445218765714
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.985622766012053
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,0.9931929209603925
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Skewness,0.9086186545605389
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_TotalEnergy,0.9997005693637812
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Uniformity,0.9935274738042986
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Variance,0.9727088957364348
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.9285533639029714
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.747106226189531
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterShade,0.7029498809556848
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterTendency,0.9703595661264858
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Contrast,0.9910829532269507
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Correlation,0.9902802111268708
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceAverage,0.9924261065507543
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceEntropy,0.9898694244454938
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceVariance,0.9898218028899954
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Id,0.9927973793007346
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idm,0.9926534360848637
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idmn,0.9512521227659295
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idn,0.9755033546750982
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Imc1,0.9871975500268885
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Imc2,0.9931339676289772
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_InverseVariance,0.9933192604777594
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointAverage,0.9226949939506601
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointEnergy,0.9943714633058705
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointEntropy,0.9909794019699136
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_MaximumProbability,0.9929719445936066
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_SumEntropy,0.9905252835558662
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_SumSquares,0.9723242499459654
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.9911601361902378
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.9997868178438986
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9964320372599668
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.9674500779717023
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.999837174154391
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.9704370935798006
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.92876736177284
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.9934152837191144
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9312996963951952
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9591097510730253
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.977217955718551
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.8944835288808237
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9034380328590967
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.9831846040880762
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformity,0.9996609766206385
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9764417786625647
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelVariance,0.8562742900750901
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.9377803144701395
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.9964487372972916
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9617778793709615
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9613609818123121
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9877690140352776
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.9910373479589062
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,0.999130130336917
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9883364308389352
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunPercentage,0.9901333586360277
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunVariance,0.9985974718611386
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,0.9714967506953878
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.926183563198856
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9758346102912723
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.9839937701721881
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.9147903887479121
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,0.8090059389391361
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.9512337407118094
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,0.9965083104491603
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9984917010912315
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9932393955586175
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9578077132498465
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.9164860111138895
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9154318743225645
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.7855139669492927
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.9040009854085541
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.8768072609460382
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.9814403412492643
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.9517079647151535
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZoneVariance,0.9977164611258844
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_10Percentile,0.9991137571061933
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_90Percentile,0.9993725012904482
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Energy,0.9996844735982329
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Entropy,0.9965203222898359
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_InterquartileRange,0.9977489601697231
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.9991750405122625
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Maximum,0.983523483336284
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Mean,0.9989905082908584
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9962742888103794
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Median,0.998372942654991
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Minimum,0.996752730205917
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Range,0.9930329321804032
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9992319005666872
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.999009919371997
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Skewness,0.9985845172925816
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_TotalEnergy,0.9996984492692456
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Uniformity,0.9981027993887214
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Variance,0.9911760470775461
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.9843946603285868
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.9310035665903922
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterShade,0.9238720253428379
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterTendency,0.9841437024078049
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Contrast,0.9913468162426581
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Correlation,0.9842205209615092
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.9910603796698318
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.9876863779526989
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.9893712588243028
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Id,0.9909531463123005
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idm,0.9909967737156677
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idmn,0.9770267908347822
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idn,0.9747201149539781
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Imc1,0.9797745081341788
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Imc2,0.9944807185550613
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_InverseVariance,0.9907655570373847
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointAverage,0.9886789427062823
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointEnergy,0.996795530559165
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointEntropy,0.9959891987339174
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.9965790824069428
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_SumEntropy,0.9962536794363651
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_SumSquares,0.9852146315460846
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.9948554092917871
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.999936887673544
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9964904648907038
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.9643650204663715
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.9997577862216691
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.9857997837740639
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.9841616481745538
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,0.9959557059747383
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9801216035846781
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9992001195112873
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9992819101625325
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.9814330219975762
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9873630496524939
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.9950155389235932
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,0.9984163075701569
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9943140709907435
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.9762712658876238
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.984230981100602
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,0.9964193473295114
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9926905900708471
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9986399862843913
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9967313687723617
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.9969894280497342
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.9935924761357279
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9915732963463225
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunPercentage,0.9948761124529798
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunVariance,0.9997080250206369
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.9465171953384958
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.9850689363276873
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9887562717308019
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.9421903140844539
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.9182210433676298
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.981771703034932
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.9813617381376918
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,0.9987263672074697
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9993541187943072
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9980518258489951
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9796240082611961
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.7401519286785889
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9164118401528135
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.8552047514820825
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.839709329532291
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9410211593157466
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.9585195300164092
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.9870253422421333
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZoneVariance,0.9992601004125552
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_10Percentile,0.9989058388948576
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_90Percentile,0.9997269276771538
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Energy,0.9996821861547646
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Entropy,0.9987038367195762
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.9989092323145622
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.9961057881682412
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Maximum,0.9891384952303498
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Mean,0.9996872106932037
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9993292809711736
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Median,0.9995677032166268
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Minimum,0.9999813364945008
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Range,0.9951461830513909
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9995099502312864
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.999684693761761
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Skewness,0.9985784472044928
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.9996962514581791
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Uniformity,0.9982035025963432
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Variance,0.9996331321820457
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.9999028356195868
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterProminence,0.9995654094242231
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterShade,0.9988024205510867
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterTendency,0.9989268303465318
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Contrast,0.9945862255156582
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Correlation,0.9837485141042527
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceAverage,0.994720956155638
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,0.9933355872965824
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.9932266332180827
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Id,0.9947573160392635
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Idm,0.9947432855175311
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Idmn,0.9942896124257325
