,ICC23
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Contrast,0.9839524822950106
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Correlation,0.9727601992841661
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_DifferenceAverage,0.9781937203312806
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_DifferenceEntropy,0.992915049077858
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_DifferenceVariance,0.9912493093311111
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Id,0.9758499201482936
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Idm,0.9768069121393198
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Idmn,0.9701733336462783
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Idn,0.9508428131776311
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Imc1,0.9668584665936849
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_Imc2,0.9655581441245693
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_InverseVariance,0.9717957311250469
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_JointAverage,0.9987301312941262
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_JointEnergy,0.9606610324687808
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_JointEntropy,0.970957957492425
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_MaximumProbability,0.9368218009976997
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_SumEntropy,0.9682604398805654
non_contrast.nii_log-sigma-1-0-mm-3D_glcm_SumSquares,0.9639755139753005
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.9450346896069005
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceNonUniformity,0.9993357571568497
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9391811716578338
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.9239808389571728
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_GrayLevelNonUniformity,0.999427659921329
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_GrayLevelVariance,0.9697413733917469
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_HighGrayLevelEmphasis,0.9978619687909165
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,0.9748183192100988
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9987285018175552
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9995869517495691
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9990167713381035
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,0.9666594802936256
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9919184361978866
non_contrast.nii_log-sigma-1-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.9828980780579898
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,0.999560718571902
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9781224133088391
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_GrayLevelVariance,0.9805313417748333
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.9973649642226583
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,0.9807967905141128
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9978945897973005
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9989768341587161
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9980466044838984
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.936524136923497
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformity,0.9994370683117917
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9793896113243441
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunPercentage,0.9828080380954137
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunVariance,0.9640683883337925
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunEmphasis,0.9904690914798648
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.9960867743664845
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9950183115340548
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,0.9929625576749
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.8444445823128953
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,0.821113979561906
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.9515084330245742
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,0.9951528508359138
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9950831652045341
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9968156818531544
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9464388922915128
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.8991817017601396
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9219549414917765
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,0.887192266317827
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.9092465195546292
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.8734710290581326
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.9890307471174825
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZonePercentage,0.989213246986378
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZoneVariance,0.9956168625258216
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_10Percentile,0.987629337338545
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_90Percentile,0.989528849616694
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Energy,0.9993987169243522
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Entropy,0.9834472344617848
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_InterquartileRange,0.989715098695245
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.35670760373702504
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Maximum,0.7637946135716039
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Mean,0.9799536325529149
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9917783493229598
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Median,0.8753909574328225
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Minimum,0.9890393039676932
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Range,0.7511937112352166
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9895493278728716
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,0.9797857420007919
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Skewness,0.5930273469604298
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_TotalEnergy,0.9993996125794931
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Uniformity,0.9853514606484908
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Variance,0.9858197535448219
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.9931074790931911
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.7610572826018934
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterShade,0.6201824788593984
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterTendency,0.9783021077423008
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Contrast,0.9765506029316674
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Correlation,0.9752927099400993
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceAverage,0.9797815221714042
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceEntropy,0.9756770511085191
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceVariance,0.9737020390358903
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Id,0.9806389122904797
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idm,0.9803271701611226
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idmn,0.9733300448934015
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idn,0.9550187941680099
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Imc1,0.973024726195351
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Imc2,0.9758868648397315
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_InverseVariance,0.9817940181987551
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointAverage,0.9944016689182938
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointEnergy,0.9794908230835625
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointEntropy,0.9826148196634071
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_MaximumProbability,0.9663495160887934
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_SumEntropy,0.9824266027358638
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_SumSquares,0.9784100842079817
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.9853526417451628
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.9993531424591887
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9950638951534447
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.9415922337274059
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.9994735767541274
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.9765012538743454
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.9931224933238935
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.991728658053634
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9918096493960863
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9974658930193939
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9966806366530185
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.9388247508420411
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9667184437898897
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.9888185321339676
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformity,0.9992920303320781
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9834861519899208
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelVariance,0.891214112012451
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.9913377957222159
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.9947663896096858
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9954417105738668
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9981506552426203
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9974836656988945
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.9872676038642063
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,0.998420697684699
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9882050217172509
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunPercentage,0.992572740745804
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunVariance,0.9941356080958705
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,0.9675815534925567
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.9369547421171033
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.97565232528982
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.9904312101206943
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.9359425449889467
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,0.6520398255260833
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.8638036573433258
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,0.9912828375348481
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9824359639020185
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9983148640668922
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9643019107479374
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.7930427599233987
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.8902647312648688
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.32492356240633735
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.4504591667305819
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.6883893889525761
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.9826382502311297
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.9723224106047446
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZoneVariance,0.9930124143526442
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_10Percentile,0.998035506595129
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_90Percentile,0.9756883150248856
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Energy,0.9993986160955162
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Entropy,0.9903258549829427
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_InterquartileRange,0.9953958969837797
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.9616325621717293
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Maximum,0.984170853149825
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Mean,0.9895614135029089
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9966840320836774
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Median,0.986104974899072
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Minimum,0.9958809141973683
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Range,0.9785801714109852
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9953132226437102
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.9894211075597783
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Skewness,0.962722718598731
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_TotalEnergy,0.9993994320877089
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Uniformity,0.9924835833293105
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Variance,0.9942291158954626
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.8068780139577061
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.9571213590701492
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterShade,0.9448031856777523
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterTendency,0.9754290035114377
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Contrast,0.9856945868741468
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Correlation,0.937005619784971
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.9858145348249312
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.988803142588054
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.9876728434910151
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Id,0.9858526630883897
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idm,0.985837522988746
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idmn,0.9413239123371024
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idn,0.9756538699711207
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Imc1,0.9563610224316439
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Imc2,0.9743008881229975
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_InverseVariance,0.9859126455926164
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointAverage,0.828121030181538
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointEnergy,0.9923070443975366
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointEntropy,0.9892856434549826
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.985212956851931
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_SumEntropy,0.98869659462562
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_SumSquares,0.9782881729568877
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.9906574045356856
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.9996370895235777
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9950844741315572
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.9817917910147054
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.9994609629156017
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.9824635109441021
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.8021082168537389
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,0.988890420150396
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.8108078883491852
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.8173025701673953
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,0.7961998984020903
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.889074460271641
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.803807302055765
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.8325861141974499
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,0.9988259236902151
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9853321888574442
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.9748762947478067
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.7705148071315323
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,0.9971304426881628
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.8924942889758251
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.928170152543884
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.8107797529074021
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.9917047546700278
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.9955855419791588
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.992133173767997
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunPercentage,0.9897816069788444
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunVariance,0.9958783235136923
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.9691940245017345
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.8759098687510217
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9183122498832468
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.9294683933268051
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.9395537627898625
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.9606058956723645
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.8386402440914574
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,0.9645338117017351
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9563198535651433
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9660600521374331
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9008267372865209
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.6471539547335432
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9231199244100334
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.6281264757412152
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.5119405417895759
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.7763076709436233
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.9503507009343062
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.9130453287930796
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZoneVariance,0.9733344392064963
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_10Percentile,0.9988698177733786
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_90Percentile,0.971686987826422
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Energy,0.9993958146996872
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Entropy,0.9950509448963002
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.9939684233553627
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.8969002412284951
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Maximum,0.9707619524545563
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Mean,0.995409123750557
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9949573303359933
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Median,0.9933238142923104
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Minimum,0.9392797655456083
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Range,0.9166802441465935
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9953511445315257
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.995342003749712
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Skewness,0.9561787481554566
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.9993966948701964
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Uniformity,0.9946554077203074
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Variance,0.9894030241659709
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.2665290303049293
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterProminence,0.990007728063024
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterShade,0.9868930398441372
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterTendency,0.9871956979662421
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Contrast,0.984041425868545
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Correlation,0.9751374518785195
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceAverage,0.9842466984953182
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,0.9890434619923262
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.9870872011692169
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Id,0.9843086411434978
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Idm,0.9842842525897633
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Idmn,0.7151880402178278
