,ICC123
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9979821467767858
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelVariance,0.9988345798576084
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.986209218048154
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.9994337815855595
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9870877720112995
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9989441021288871
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9996823867641049
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.9985550730200079
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,0.9999792520863813
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9966786835313386
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunPercentage,0.9990983860850898
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunVariance,0.999169064114671
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,0.9982432644351106
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.9877096192772379
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9995063473364802
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.9979875727284644
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.966282795150375
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,0.9969405000174099
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.9870007010637917
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,0.9999744565175507
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9890969939222689
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.999913549946485
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9965178758287796
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.9955391476491998
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9568644172483791
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.9621216556511182
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.9882992789180486
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9679152953452064
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.9936206390086261
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.9953395752419392
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZoneVariance,0.9999754546273867
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_10Percentile,0.9998386474017995
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_90Percentile,0.9965004380020275
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Energy,0.9999647256491642
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Entropy,0.9994730737697611
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_InterquartileRange,0.9993342235239606
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.9982393788266676
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Maximum,0.999854328424228
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Mean,0.9996262795885056
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9996159669412475
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Median,0.9993367726953051
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Minimum,0.9990577717628093
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Range,0.999561665067432
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9993888144224135
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.9996198757804533
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Skewness,0.9994496447034392
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_TotalEnergy,0.9999647256491642
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Uniformity,0.9988906536161677
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Variance,0.9996426567208777
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.9999817464676001
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.9998991513544807
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterShade,0.9993878805648975
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterTendency,0.9995247171909895
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Contrast,0.9967399120697656
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Correlation,0.9980879713636288
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.9966874164958781
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.9969957119264492
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.9969660954170407
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Id,0.996671110420825
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idm,0.9966773416734459
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idmn,0.9983163263910964
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idn,0.9971787398164352
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Imc1,0.9956844888436769
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Imc2,0.9987846992457896
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_InverseVariance,0.9966460927421659
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointAverage,0.999956642398766
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointEnergy,0.9980436441529441
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointEntropy,0.9989398628468108
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.9979958674001395
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_SumEntropy,0.9990815798934796
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_SumSquares,0.9995764689589463
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.9987115358435776
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.9999445358333118
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9992312675946307
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.9988909625836719
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.999962577776958
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.9995070325985981
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.9999821051944942
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,0.999612062701059
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.999984701724682
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9994648724053271
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9996614671766041
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.9975776668790988
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9992032130319176
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.9996219362144474
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,0.9999667669924198
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9980091253853857
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.9993444050238341
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.9999773317083905
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,0.9998145929425548
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.999982478299455
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9996050209271139
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9997421840666254
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.9992868935811591
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.9998616282308548
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9990158748356213
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunPercentage,0.9996110353171318
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunVariance,0.9998248598681876
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.9989063877396677
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.9996721093852828
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9995971428024641
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.9980195604081367
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.9779040881236144
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.9983382991168325
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.9990446723783543
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,0.999862365206438
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9999001057080805
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9997613620319729
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9911019223762417
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.9889309194654108
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9461675820040956
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.9082545229351737
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.9894865130844137
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9910661216134048
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.9923987986747258
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.9969587033110949
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZoneVariance,0.9998702300149289
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_10Percentile,0.999904065188262
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_90Percentile,0.9993672623221774
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Energy,0.9999645794215275
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Entropy,0.9995978752492916
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.9993901308325971
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.9997796867641112
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Maximum,0.99956448722294
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Mean,0.9997207864503255
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9996487220452236
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Median,0.9990031109266291
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Minimum,0.9999699587337322
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Range,0.9997266017582911
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9994111813663082
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.999717802994844
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Skewness,0.9996534023943368
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.9999645794215275
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Uniformity,0.9994721564985839
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Variance,0.9997998875000788
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.9999712274407956
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterProminence,0.9999736938716209
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterShade,0.9998205702262369
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterTendency,0.9997110164518316
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Contrast,0.9979851847777554
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Correlation,0.9973222351720591
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceAverage,0.9979531544526177
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,0.9982662323338811
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.9981436752233622
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Id,0.997942605981256
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Idm,0.9979467680367325
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Idmn,0.9989643955352752
