,ICC12
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9921913484482597
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9994933084461218
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunEntropy,0.9733680767305308
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformity,0.9996697421934078
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9893710935397655
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunPercentage,0.9866044158401872
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_RunVariance,0.9836315106694722
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunEmphasis,0.9908872830038266
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.9573810153009777
non_contrast.nii_log-sigma-1-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9989875948445269
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,0.9655227272570861
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.87532152722047
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,0.9445932346653
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.9525510460080318
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,0.9925377190345778
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9790928441350207
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.8746452822756986
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.8664097469086545
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,0.9953272720507541
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.8770416506412541
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,0.7804496664456567
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.9523970139341441
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9519912436688529
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.9692440089580795
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZonePercentage,0.9631272784897228
non_contrast.nii_log-sigma-1-0-mm-3D_glszm_ZoneVariance,0.9926287118352904
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_10Percentile,0.9956246700758485
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_90Percentile,0.9277019076886127
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Energy,0.999551341502709
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Entropy,0.9565228923625052
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_InterquartileRange,0.9870881449240905
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.949387059084498
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Maximum,0.9549842617446193
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Mean,0.9955016844574347
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.991601552142639
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Median,0.9948677101033432
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Minimum,0.991491511333557
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Range,0.9830358994266698
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9890603884272661
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,0.995496520320983
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Skewness,0.9873744640577442
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_TotalEnergy,0.999551341502709
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Uniformity,0.7771990001255233
non_contrast.nii_log-sigma-2-0-mm-3D_firstorder_Variance,0.9902087025785273
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.9686001704388444
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.9530922343624676
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterShade,0.9129678169250426
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_ClusterTendency,0.9223399039995701
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Contrast,0.912915561153528
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Correlation,0.9741410713944728
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceAverage,0.9183216014453467
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceEntropy,0.915359706918569
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_DifferenceVariance,0.9158356507350105
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Id,0.9201701781213946
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idm,0.9194314964897509
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idmn,0.9754587033578135
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Idn,0.9750416469974096
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Imc1,0.9826240257307245
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_Imc2,0.9768605322975529
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_InverseVariance,0.9231484584161975
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointAverage,0.9895891045630477
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointEnergy,0.7401846095262794
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_JointEntropy,0.9330554132776024
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_MaximumProbability,0.7471321919128298
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_SumEntropy,0.9422018758355429
non_contrast.nii_log-sigma-2-0-mm-3D_glcm_SumSquares,0.9157103776826009
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.9604479497392607
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.9991895398820064
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9889937586262306
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.9479256156145771
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.9995167757349073
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.9277763080524082
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.9685720470524051
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.9922185404442281
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9689310038694094
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9881450030922032
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9929279067008199
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.9455205536177511
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9693306777873922
non_contrast.nii_log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.9577059130644123
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformity,0.9996872960184225
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9641039186182252
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_GrayLevelVariance,0.9763292570099916
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.9687553421648236
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,0.9962422366025899
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9692292802544009
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9950598904225655
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.9983420243935424
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.9917308353992418
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,0.9995623593701466
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9919576646370709
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunPercentage,0.9927565900021639
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_RunVariance,0.9911852424242849
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,0.9780689199689392
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.9698170508762763
non_contrast.nii_log-sigma-2-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9919232917201234
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.9763880385167133
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.8510040100011881
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,0.9830385792422064
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.9725150886848577
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,0.9958907648418627
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9829579655092479
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9764844391939327
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9000984930439552
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.9842546474386358
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.8675731368818698
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.26518900398616857
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.9532587261535004
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,-0.0392264027405433
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.9841108886156955
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.9552204732316686
non_contrast.nii_log-sigma-2-0-mm-3D_glszm_ZoneVariance,0.995936158687185
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_10Percentile,0.9985605179049786
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_90Percentile,0.9882991669923039
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Energy,0.9995533861383625
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Entropy,0.9853626527415672
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_InterquartileRange,0.9964385888860765
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.990826902158577
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Maximum,0.9504647294569397
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Mean,0.9973413620929371
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9970429866915245
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Median,0.9921340259884054
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Minimum,0.9993648921455783
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Range,0.9947188168931623
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.996456131548071
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.997334214699481
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Skewness,0.9966696134400594
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_TotalEnergy,0.9995533861383625
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Uniformity,0.9664067948821692
non_contrast.nii_log-sigma-3-0-mm-3D_firstorder_Variance,0.9948511933779743
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.9999925367219463
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.9972508702635996
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterShade,0.9968504292102406
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_ClusterTendency,0.9895913741956616
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Contrast,0.9734967428019498
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Correlation,0.9654087713089741
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.9737926981637384
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.9736180018668525
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.974340420725569
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Id,0.9739086154475968
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idm,0.9738663177093161
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idmn,0.9819738266700334
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Idn,0.9868838369338138
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Imc1,0.9488739890576273
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_Imc2,0.9694458697869969
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_InverseVariance,0.9740993167477372
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointAverage,0.9999277834931996
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointEnergy,0.9686696777429608
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_JointEntropy,0.9867894813803278
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.9379286747011311
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_SumEntropy,0.9871237740391303
non_contrast.nii_log-sigma-3-0-mm-3D_glcm_SumSquares,0.9896660659391531
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.9916373508127476
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.9994703867839989
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.9956081845451964
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.9778168289006655
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.9995330731974927
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.9888190675471127
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.9999946243413689
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,0.9955496799897905
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9999865719128788
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9850798187262709
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9935920140441044
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.9767790762769266
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9977197470584018
non_contrast.nii_log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.9918332429642656
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,0.9995624917209638
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.9710303935669928
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.9956863437861199
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.9999921113416188
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,0.9982912196598726
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.9999456120738274
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.9902913020388958
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.997757549073044
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.9982647450383122
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.998399710088952
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.9896407509719343
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunPercentage,0.9948505732598422
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_RunVariance,0.9984973290325858
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.9766727641328232
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.9994555791931811
non_contrast.nii_log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.970229028322577
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.9657893820149807
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.8614867548653702
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.9808724883167999
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.9984232046714222
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,0.989636746958701
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.9868224548128118
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.9939462633826719
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.9875236166531215
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.9708728089203313
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9428558908151402
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.4612251803780355
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.9900258944518247
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.9803037870528157
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.9816516857509923
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.9732480615419562
non_contrast.nii_log-sigma-3-0-mm-3D_glszm_ZoneVariance,0.9898427703236212
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_10Percentile,0.9994532956563463
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_90Percentile,0.9929377841771486
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Energy,0.9995539533323178
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Entropy,0.9871670464775174
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.9972882032024115
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.9995229916942271
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Maximum,0.9474732748982491
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Mean,0.9984105832897704
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.9968882623979595
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Median,0.9977455803022566
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Minimum,0.9996991494541354
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Range,0.994940510923047
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.9985032781801302
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.9983947686209272
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Skewness,0.9980335683569146
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.9995539533323178
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Uniformity,0.9932242033768712
non_contrast.nii_log-sigma-4-0-mm-3D_firstorder_Variance,0.9919389448848878
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.999849915487287
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterProminence,0.9992027307993703
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterShade,0.9983795841822454
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_ClusterTendency,0.9915935039149552
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Contrast,0.9794520685488562
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Correlation,0.9823813368940522
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceAverage,0.9796070828549291
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,0.984497538049728
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.983043135312512
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Id,0.9796613467194007
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Idm,0.9796397362415274
non_contrast.nii_log-sigma-4-0-mm-3D_glcm_Idmn,0.9866509930413885
